time,close,volume
2020-10-01,96.97,15778666.0
2020-10-02,97.89,15149570.0
2020-10-03,97.89,15149570.0
2020-10-04,97.89,15149570.0
2020-10-05,99.04,13871881.0
2020-10-06,98.02,19220440.0
2020-10-07,99.73,16358533.0
2020-10-08,101.78,15659016.0
2020-10-09,101.2,13689115.0
2020-10-10,101.2,13689115.0
2020-10-11,101.2,13689115.0
2020-10-12,102.44,16057978.0
2020-10-13,100.78,21697310.0
2020-10-14,100.22,15214907.0
2020-10-15,101.72,17171199.0
2020-10-16,101.51,13276397.0
2020-10-17,101.51,13276397.0
2020-10-18,101.51,13276397.0
2020-10-19,99.8,11725674.0
2020-10-20,100.37,11257070.0
2020-10-21,99.37,10730521.0
2020-10-22,102.88,14837204.0
2020-10-23,103.81,15087611.0
2020-10-24,103.81,15087611.0
2020-10-25,103.81,15087611.0
2020-10-26,101.24,12410742.0
2020-10-27,99.33,10391663.0
2020-10-28,96.54,16389464.0
2020-10-29,97.17,14208820.0
2020-10-30,98.04,15200685.0
2020-10-31,98.04,15200685.0
2020-11-01,98.04,15200685.0
2020-11-02,100.25,15011597.0
2020-11-03,103.41,17482590.0
2020-11-04,100.25,18886518.0
2020-11-05,104.35,17837373.0
2020-11-06,102.96,12552785.0
2020-11-07,102.96,12552785.0
2020-11-08,102.96,12552785.0
2020-11-09,116.9,47792406.0
2020-11-10,116.52,20539339.0
2020-11-11,114.78,14443409.0
2020-11-12,113.37,22066464.0
2020-11-13,114.08,11856870.0
2020-11-14,114.08,11856870.0
2020-11-15,114.08,11856870.0
2020-11-16,117.3,19858562.0
2020-11-17,116.11,14553245.0
2020-11-18,115.25,12571217.0
2020-11-19,115.56,10202538.0
2020-11-20,114.57,12720823.0
2020-11-21,114.57,12720823.0
2020-11-22,114.57,12720823.0
2020-11-23,117.87,13209211.0
2020-11-24,123.32,20121557.0
2020-11-25,122.03,11715627.0
2020-11-26,122.03,11715627.0
2020-11-27,121.22,5983627.0
2020-11-28,121.22,5983627.0
2020-11-29,121.22,5983627.0
2020-11-30,117.88,14411847.0
2020-12-01,119.74,12678222.0
2020-12-02,122.04,10811255.0
2020-12-03,121.24,12904414.0
2020-12-04,122.34,13583654.0
2020-12-05,122.34,13583654.0
2020-12-06,122.34,13583654.0
2020-12-07,121.88,9724307.0
2020-12-08,122.0,9592124.0
2020-12-09,121.05,13073933.0
2020-12-10,120.27,13668420.0
2020-12-11,119.56,9981643.0
2020-12-12,119.56,9981643.0
2020-12-13,119.56,9981643.0
2020-12-14,118.3,12112352.0
2020-12-15,120.32,12591419.0
2020-12-16,120.67,11169364.0
2020-12-17,119.67,11618001.0
2020-12-18,119.08,28954764.0
2020-12-19,119.08,28954764.0
2020-12-20,119.08,28954764.0
2020-12-21,123.55,28323642.0
2020-12-22,121.67,11808882.0
2020-12-23,125.07,14973226.0
2020-12-24,124.52,4164948.0
2020-12-25,124.52,4164948.0
2020-12-26,124.52,4164948.0
2020-12-27,124.52,4164948.0
2020-12-28,125.34,8072641.0
2020-12-29,125.01,8389199.0
2020-12-30,125.36,7397964.0
2020-12-31,127.07,8580214.0
2021-01-01,127.07,8580214.0
2021-01-02,127.07,8580214.0
2021-01-03,127.07,8580214.0
2021-01-04,125.87,16819915.0
2021-01-05,125.65,13731206.0
2021-01-06,131.55,24909056.0
2021-01-07,135.87,21940387.0
2021-01-08,136.02,12035126.0
2021-01-09,136.02,12035126.0
2021-01-10,136.02,12035126.0
2021-01-11,138.05,15949048.0
2021-01-12,140.22,18033462.0
2021-01-13,140.35,14816761.0
2021-01-14,141.17,18565597.0
2021-01-15,138.64,27881016.0
2021-01-16,138.64,27881016.0
2021-01-17,138.64,27881016.0
2021-01-18,138.64,27881016.0
2021-01-19,138.04,19843682.0
2021-01-20,135.97,16028845.0
2021-01-21,134.83,13415022.0
2021-01-22,133.79,12933227.0
2021-01-23,133.79,12933227.0
2021-01-24,133.79,12933227.0
2021-01-25,132.12,14212764.0
2021-01-26,131.58,11307819.0
2021-01-27,127.86,17603851.0
2021-01-28,130.11,13761758.0
2021-01-29,128.67,14808109.0
2021-01-30,128.67,14808109.0
2021-01-31,128.67,14808109.0
2021-02-01,129.62,11080662.0
2021-02-02,133.61,12253574.0
2021-02-03,135.14,10600777.0
2021-02-04,138.25,12419526.0
2021-02-05,137.98,10051265.0
2021-02-06,137.98,10051265.0
2021-02-07,137.98,10051265.0
2021-02-08,140.14,10136384.0
2021-02-09,139.58,8614807.0
2021-02-10,139.66,10323204.0
2021-02-11,139.27,9200955.0
2021-02-12,141.25,8324562.0
2021-02-13,141.25,8324562.0
2021-02-14,141.25,8324562.0
2021-02-15,141.25,8324562.0
2021-02-16,144.65,12130618.0
2021-02-17,145.1,10834189.0
2021-02-18,145.59,10590274.0
2021-02-19,148.02,11969782.0
2021-02-20,148.02,11969782.0
2021-02-21,148.02,11969782.0
2021-02-22,149.41,11488415.0
2021-02-23,150.61,16234408.0
2021-02-24,153.26,15061433.0
2021-02-25,151.18,18127707.0
2021-02-26,147.17,19829182.0
2021-02-27,147.17,19829182.0
2021-02-28,147.17,19829182.0
2021-03-01,150.5,14845483.0
2021-03-02,150.01,14221724.0
2021-03-03,152.91,14324103.0
2021-03-04,150.56,20093905.0
2021-03-05,150.91,18465108.0
2021-03-06,150.91,18465108.0
2021-03-07,150.91,18465108.0
2021-03-08,152.91,17133270.0
2021-03-09,151.83,16238763.0
2021-03-10,155.13,14342237.0
2021-03-11,154.32,11771478.0
2021-03-12,156.15,12849532.0
2021-03-13,156.15,12849532.0
2021-03-14,156.15,12849532.0
2021-03-15,155.37,12103264.0
2021-03-16,153.51,12805565.0
2021-03-17,155.09,13952375.0
2021-03-18,157.65,21898467.0
2021-03-19,155.14,54418832.0
2021-03-20,155.14,54418832.0
2021-03-21,155.14,54418832.0
2021-03-22,150.97,19992799.0
2021-03-23,149.46,17076304.0
2021-03-24,150.62,13079793.0
2021-03-25,152.55,15608340.0
2021-03-26,155.09,16754402.0
2021-03-27,155.09,16754402.0
2021-03-28,155.09,16754402.0
2021-03-29,152.68,17570343.0
2021-03-30,154.48,13184306.0
2021-03-31,152.23,16736681.0
2021-04-01,153.71,16561508.0
2021-04-02,153.71,16561508.0
2021-04-03,153.71,16561508.0
2021-04-04,153.71,16561508.0
2021-04-05,153.62,13507979.0
2021-04-06,152.54,13071554.0
2021-04-07,154.93,16903523.0
2021-04-08,155.12,12335512.0
2021-04-09,156.28,12122400.0
2021-04-10,156.28,12122400.0
2021-04-11,156.28,12122400.0
2021-04-12,155.95,12273355.0
2021-04-13,154.09,16113557.0
2021-04-14,151.21,19939592.0
2021-04-15,152.17,17694125.0
2021-04-16,153.3,13773412.0
2021-04-17,153.3,13773412.0
2021-04-18,153.3,13773412.0
2021-04-19,152.65,11900220.0
2021-04-20,149.27,13716678.0
2021-04-21,150.54,12236674.0
2021-04-22,147.37,15256117.0
2021-04-23,150.19,14043086.0
2021-04-24,150.19,14043086.0
2021-04-25,150.19,14043086.0
2021-04-26,150.56,10799065.0
2021-04-27,151.25,12821182.0
2021-04-28,152.23,8943653.0
2021-04-29,155.19,12976866.0
2021-04-30,153.81,11705065.0
2021-05-01,153.81,11705065.0
2021-05-02,153.81,11705065.0
2021-05-03,153.36,11801108.0
2021-05-04,155.48,12977673.0
2021-05-05,157.52,6938197.0
2021-05-06,160.69,13542406.0
2021-05-07,161.24,14257828.0
2021-05-08,161.24,14257828.0
2021-05-09,161.24,14257828.0
2021-05-10,161.22,14014332.0
2021-05-11,158.54,15451666.0
2021-05-12,157.45,14381733.0
2021-05-13,161.5,15397363.0
2021-05-14,164.01,10583975.0
2021-05-15,164.01,10583975.0
2021-05-16,164.01,10583975.0
2021-05-17,164.67,9886843.0
2021-05-18,162.35,11098117.0
2021-05-19,161.11,13278895.0
2021-05-20,160.83,10426014.0
2021-05-21,162.66,10248994.0
2021-05-22,162.66,10248994.0
2021-05-23,162.66,10248994.0
2021-05-24,163.54,9440290.0
2021-05-25,161.85,12609084.0
2021-05-26,161.83,13058340.0
2021-05-27,164.35,15707512.0
2021-05-28,164.24,10294700.0
2021-05-29,164.24,10294700.0
2021-05-30,164.24,10294700.0
2021-05-31,164.24,10294700.0
2021-06-01,166.05,9445366.0
2021-06-02,166.06,10498568.0
2021-06-03,166.17,13354653.0
2021-06-04,166.44,8510831.0
2021-06-05,166.44,8510831.0
2021-06-06,166.44,8510831.0
2021-06-07,165.66,7267196.0
2021-06-08,165.0,10370719.0
2021-06-09,162.94,12377367.0
2021-06-10,160.4,12119419.0
2021-06-11,160.29,13683774.0
2021-06-12,160.29,13683774.0
2021-06-13,160.29,13683774.0
2021-06-14,157.57,19917855.0
2021-06-15,155.18,24485479.0
2021-06-16,156.27,25321233.0
2021-06-17,151.76,29722421.0
2021-06-18,147.92,43595659.0
2021-06-19,147.92,43595659.0
2021-06-20,147.92,43595659.0
2021-06-21,150.43,18664796.0
2021-06-22,150.21,14251160.0
2021-06-23,151.12,12733326.0
2021-06-24,152.51,13733186.0
2021-06-25,154.05,15484922.0
2021-06-26,154.05,15484922.0
2021-06-27,154.05,15484922.0
2021-06-28,154.33,14125837.0
2021-06-29,154.14,14528708.0
2021-06-30,155.54,12530993.0
2021-07-01,157.08,10479389.0
2021-07-02,156.03,11431349.0
2021-07-03,156.03,11431349.0
2021-07-04,156.03,11431349.0
2021-07-05,156.03,11431349.0
2021-07-06,153.41,15083360.0
2021-07-07,153.59,12271789.0
2021-07-08,150.94,17834574.0
2021-07-09,155.77,13694523.0
2021-07-10,155.77,13694523.0
2021-07-11,155.77,13694523.0
2021-07-12,158.0,19940363.0
2021-07-13,155.65,22671744.0
2021-07-14,155.12,14622833.0
2021-07-15,155.46,11539263.0
2021-07-16,151.91,14002741.0
2021-07-17,151.91,14002741.0
2021-07-18,151.91,14002741.0
2021-07-19,146.97,22172865.0
2021-07-20,149.71,15385158.0
2021-07-21,152.86,12356686.0
2021-07-22,150.93,9913322.0
2021-07-23,150.64,9666101.0
2021-07-24,150.64,9666101.0
2021-07-25,150.64,9666101.0
2021-07-26,151.65,8207990.0
2021-07-27,151.45,11218727.0
2021-07-28,151.7,9217294.0
2021-07-29,153.0,9063531.0
2021-07-30,151.78,9805241.0
2021-07-31,151.78,9805241.0
2021-08-01,151.78,9805241.0
2021-08-02,151.17,10203157.0
2021-08-03,152.89,10394804.0
2021-08-04,151.24,10154973.0
2021-08-05,153.15,9151499.0
2021-08-06,157.5,13328750.0
2021-08-07,157.5,13328750.0
2021-08-08,157.5,13328750.0
2021-08-09,157.33,9516867.0
2021-08-10,159.26,8666998.0
2021-08-11,161.16,9156458.0
2021-08-12,161.79,8849610.0
2021-08-13,159.98,8980903.0
2021-08-14,159.98,8980903.0
2021-08-15,159.98,8980903.0
2021-08-16,158.93,8759767.0
2021-08-17,157.01,9347213.0
2021-08-18,155.58,8065493.0
2021-08-19,154.28,9517737.0
2021-08-20,154.72,6974102.0
2021-08-21,154.72,6974102.0
2021-08-22,154.72,6974102.0
