time,close,volume
2020-10-01,34.17,8063935.0
2020-10-02,34.74,5850625.0
2020-10-03,34.74,5850625.0
2020-10-04,34.74,5850625.0
2020-10-05,35.38,3655461.0
2020-10-06,35.23,5064212.0
2020-10-07,36.46,6004761.0
2020-10-08,37.18,3641954.0
2020-10-09,37.7,5888433.0
2020-10-10,37.7,5888433.0
2020-10-11,37.7,5888433.0
2020-10-12,37.81,5554099.0
2020-10-13,36.88,4178442.0
2020-10-14,36.59,6360812.0
2020-10-15,37.23,8070400.0
2020-10-16,38.02,7351541.0
2020-10-17,38.02,7351541.0
2020-10-18,38.02,7351541.0
2020-10-19,36.96,3852782.0
2020-10-20,37.1,3375708.0
2020-10-21,36.91,4221461.0
2020-10-22,37.56,3810599.0
2020-10-23,37.67,3727014.0
2020-10-24,37.67,3727014.0
2020-10-25,37.67,3727014.0
2020-10-26,36.73,4531188.0
2020-10-27,35.56,4361684.0
2020-10-28,34.08,8743784.0
2020-10-29,34.32,6401322.0
2020-10-30,34.36,5521476.0
2020-10-31,34.36,5521476.0
2020-11-01,34.36,5521476.0
2020-11-02,35.1,5640015.0
2020-11-03,35.99,6011473.0
2020-11-04,34.7,7630290.0
2020-11-05,35.6,6184346.0
2020-11-06,35.07,4336626.0
2020-11-07,35.07,4336626.0
2020-11-08,35.07,4336626.0
2020-11-09,39.16,9647240.0
2020-11-10,39.22,6628070.0
2020-11-11,38.6,6169536.0
2020-11-12,37.73,4461019.0
2020-11-13,38.71,3872565.0
2020-11-14,38.71,3872565.0
2020-11-15,38.71,3872565.0
2020-11-16,39.71,4664856.0
2020-11-17,39.44,3870854.0
2020-11-18,38.74,7207393.0
2020-11-19,38.49,4173379.0
2020-11-20,37.88,6106349.0
2020-11-21,37.88,6106349.0
2020-11-22,37.88,6106349.0
2020-11-23,38.55,4093562.0
2020-11-24,40.69,6188974.0
2020-11-25,40.37,5737478.0
2020-11-26,40.37,5737478.0
2020-11-27,39.95,2259197.0
2020-11-28,39.95,2259197.0
2020-11-29,39.95,2259197.0
2020-11-30,39.12,6200707.0
2020-12-01,39.46,6028554.0
2020-12-02,39.99,4778870.0
2020-12-03,40.12,5286688.0
2020-12-04,40.65,5224280.0
2020-12-05,40.65,5224280.0
