time,close,volume
2020-10-01,43.44,21900505.0
2020-10-02,43.66,23899213.0
2020-10-03,43.66,23899213.0
2020-10-04,43.66,23899213.0
2020-10-05,44.91,24170628.0
2020-10-06,44.41,29505859.0
2020-10-07,44.84,22135786.0
2020-10-08,44.72,28630723.0
2020-10-09,44.93,25595564.0
2020-10-10,44.93,25595564.0
2020-10-11,44.93,25595564.0
2020-10-12,45.88,24070168.0
2020-10-13,43.68,49899070.0
2020-10-14,43.03,30300888.0
2020-10-15,43.61,26408021.0
2020-10-16,43.19,26007087.0
2020-10-17,43.19,26007087.0
2020-10-18,43.19,26007087.0
2020-10-19,42.9,22793574.0
2020-10-20,43.52,21255916.0
2020-10-21,43.01,19816327.0
2020-10-22,43.95,21341207.0
2020-10-23,43.95,18486488.0
2020-10-24,43.95,18486488.0
2020-10-25,43.95,18486488.0
2020-10-26,43.26,24928127.0
2020-10-27,41.88,24251710.0
2020-10-28,41.13,27485036.0
2020-10-29,41.66,23351024.0
2020-10-30,41.42,26971113.0
2020-10-31,41.42,26971113.0
2020-11-01,41.42,26971113.0
2020-11-02,42.21,24310834.0
2020-11-03,43.53,29985232.0
2020-11-04,42.08,25956392.0
2020-11-05,43.07,24945084.0
2020-11-06,42.71,17705227.0
2020-11-07,42.71,17705227.0
2020-11-08,42.71,17705227.0
2020-11-09,47.64,56895239.0
2020-11-10,47.65,33275846.0
2020-11-11,48.93,29719617.0
2020-11-12,48.28,28465644.0
2020-11-13,48.66,18645634.0
2020-11-14,48.66,18645634.0
2020-11-15,48.66,18645634.0
2020-11-16,50.4,26699359.0
2020-11-17,50.73,18969994.0
2020-11-18,51.05,25823970.0
2020-11-19,52.14,20262350.0
2020-11-20,51.65,15478491.0
2020-11-21,51.65,15478491.0
2020-11-22,51.65,15478491.0
2020-11-23,53.3,28923234.0
2020-11-24,57.06,32890929.0
2020-11-25,57.06,28250530.0
2020-11-26,57.06,28250530.0
2020-11-27,56.67,14267076.0
2020-11-28,56.67,14267076.0
2020-11-29,56.67,14267076.0
2020-11-30,55.07,23359263.0
2020-12-01,55.47,23521037.0
2020-12-02,57.2,26796768.0
2020-12-03,56.58,18776122.0
2020-12-04,58.62,24695961.0
2020-12-05,58.62,24695961.0
2020-12-06,58.62,24695961.0
2020-12-07,58.13,21280902.0
2020-12-08,58.36,15511686.0
2020-12-09,58.95,27278199.0
2020-12-10,60.5,25866615.0
2020-12-11,58.93,20960043.0
2020-12-12,58.93,20960043.0
2020-12-13,58.93,20960043.0
2020-12-14,58.74,19688272.0
2020-12-15,59.67,16154763.0
2020-12-16,59.75,14988336.0
2020-12-17,60.05,18229879.0
2020-12-18,59.06,28712696.0
2020-12-19,59.06,28712696.0
2020-12-20,59.06,28712696.0
2020-12-21,61.23,31906138.0
2020-12-22,59.26,17880992.0
2020-12-23,60.78,16579055.0
2020-12-24,60.57,6824395.0
2020-12-25,60.57,6824395.0
2020-12-26,60.57,6824395.0
2020-12-27,60.57,6824395.0
2020-12-28,61.13,14414606.0
2020-12-29,60.91,10800421.0
2020-12-30,60.86,10770738.0
2020-12-31,61.66,12500739.0
2021-01-01,61.66,12500739.0
2021-01-02,61.66,12500739.0
2021-01-03,61.66,12500739.0
2021-01-04,60.14,21286201.0
2021-01-05,61.7,20213115.0
2021-01-06,65.25,38106606.0
2021-01-07,66.02,24161020.0
2021-01-08,65.37,20747754.0
2021-01-09,65.37,20747754.0
2021-01-10,65.37,20747754.0
2021-01-11,66.44,20460269.0
2021-01-12,66.67,20162825.0
2021-01-13,66.86,18541850.0
2021-01-14,69.01,29108871.0
2021-01-15,64.23,38243793.0
2021-01-16,64.23,38243793.0
2021-01-17,64.23,38243793.0
2021-01-18,64.23,38243793.0
2021-01-19,63.69,27022421.0
2021-01-20,63.25,17448891.0
2021-01-21,61.87,19416248.0
2021-01-22,61.33,24740399.0
2021-01-23,61.33,24740399.0
2021-01-24,61.33,24740399.0
2021-01-25,60.56,25754124.0
2021-01-26,60.91,18760885.0
2021-01-27,59.4,24657198.0
2021-01-28,60.34,19986196.0
2021-01-29,57.99,27078339.0
2021-01-30,57.99,27078339.0
2021-01-31,57.99,27078339.0
2021-02-01,58.43,16073001.0
2021-02-02,59.58,18693380.0
2021-02-03,61.1,18730596.0
2021-02-04,62.41,16612891.0
2021-02-05,62.58,13493779.0
2021-02-06,62.58,13493779.0
2021-02-07,62.58,13493779.0
2021-02-08,63.65,15055448.0
2021-02-09,63.12,12336946.0
2021-02-10,63.62,12680710.0
2021-02-11,63.2,12108275.0
2021-02-12,63.63,12174560.0
2021-02-13,63.63,12174560.0
2021-02-14,63.63,12174560.0
2021-02-15,63.63,12174560.0
2021-02-16,64.12,19065436.0
2021-02-17,64.76,20287444.0
2021-02-18,63.48,14833206.0
2021-02-19,65.78,20456223.0
2021-02-20,65.78,20456223.0
2021-02-21,65.78,20456223.0
2021-02-22,65.52,23120674.0
2021-02-23,66.74,26712054.0
2021-02-24,68.6,20752879.0
2021-02-25,67.41,25206087.0
2021-02-26,65.88,24182191.0
2021-02-27,65.88,24182191.0
2021-02-28,65.88,24182191.0
2021-03-01,69.54,28054645.0
2021-03-02,68.91,19200581.0
2021-03-03,70.38,25157635.0
2021-03-04,69.81,28518413.0
2021-03-05,70.23,25406770.0
2021-03-06,70.23,25406770.0
2021-03-07,70.23,25406770.0
2021-03-08,72.22,27351130.0
2021-03-09,70.99,24194875.0
2021-03-10,73.75,21331061.0
2021-03-11,73.31,17499158.0
2021-03-12,75.18,17210559.0
2021-03-13,75.18,17210559.0
2021-03-14,75.18,17210559.0
2021-03-15,74.22,18936368.0
2021-03-16,73.33,15834756.0
2021-03-17,73.6,19337521.0
2021-03-18,73.84,23857885.0
2021-03-19,73.01,24079436.0
2021-03-20,73.01,24079436.0
2021-03-21,73.01,24079436.0
2021-03-22,71.96,15039981.0
2021-03-23,70.91,16238699.0
2021-03-24,70.08,17089617.0
2021-03-25,71.72,18357283.0
2021-03-26,73.02,15716614.0
2021-03-27,73.02,15716614.0
2021-03-28,73.02,15716614.0
2021-03-29,71.58,17822340.0
2021-03-30,72.96,15615908.0
2021-03-31,72.75,15224796.0
2021-04-01,73.14,15251272.0
2021-04-02,73.14,15251272.0
2021-04-03,73.14,15251272.0
2021-04-04,73.14,15251272.0
2021-04-05,72.75,16128423.0
2021-04-06,72.6,12908401.0
2021-04-07,72.69,14081388.0
2021-04-08,72.33,13677091.0
2021-04-09,72.42,14586378.0
2021-04-10,72.42,14586378.0
2021-04-11,72.42,14586378.0
2021-04-12,72.69,12002367.0
2021-04-13,72.06,16150047.0
2021-04-14,72.91,19476580.0
2021-04-15,72.54,31333368.0
2021-04-16,72.45,28478391.0
2021-04-17,72.45,28478391.0
2021-04-18,72.45,28478391.0
2021-04-19,72.13,19964807.0
2021-04-20,69.79,22012998.0
2021-04-21,70.65,16334811.0
2021-04-22,69.81,16037648.0
2021-04-23,71.38,18878095.0
2021-04-24,71.38,18878095.0
2021-04-25,71.38,18878095.0
2021-04-26,72.2,13098596.0
2021-04-27,72.99,13357476.0
2021-04-28,72.91,14420387.0
2021-04-29,73.84,20628360.0
2021-04-30,71.24,23669327.0
2021-05-01,71.24,23669327.0
2021-05-02,71.24,23669327.0
2021-05-03,71.71,16026109.0
2021-05-04,72.33,23071429.0
2021-05-05,73.71,19427234.0
2021-05-06,74.78,19621804.0
2021-05-07,75.08,16937385.0
2021-05-08,75.08,16937385.0
2021-05-09,75.08,16937385.0
2021-05-10,75.13,19628200.0
2021-05-11,74.87,21534800.0
2021-05-12,74.23,19791292.0
2021-05-13,75.29,18630298.0
2021-05-14,76.56,14122726.0
2021-05-15,76.56,14122726.0
2021-05-16,76.56,14122726.0
2021-05-17,77.42,14676315.0
2021-05-18,76.62,13729630.0
2021-05-19,76.46,23283609.0
2021-05-20,76.2,15244291.0
2021-05-21,77.65,18544495.0
2021-05-22,77.65,18544495.0
2021-05-23,77.65,18544495.0
2021-05-24,78.03,16711847.0
2021-05-25,77.28,20015794.0
2021-05-26,77.52,15243442.0
2021-05-27,78.76,17466971.0
2021-05-28,78.71,14394377.0
2021-05-29,78.71,14394377.0
2021-05-30,78.71,14394377.0
2021-05-31,78.71,14394377.0
2021-06-01,79.76,15450506.0
2021-06-02,79.86,15285588.0
2021-06-03,79.63,22255785.0
2021-06-04,79.49,13806958.0
2021-06-05,79.49,13806958.0
2021-06-06,79.49,13806958.0
2021-06-07,79.31,12670074.0
2021-06-08,79.08,15399063.0
2021-06-09,78.14,13778440.0
2021-06-10,76.89,15277433.0
2021-06-11,76.48,18043544.0
2021-06-12,76.48,18043544.0
2021-06-13,76.48,18043544.0
2021-06-14,75.16,18304435.0
2021-06-15,73.82,25191652.0
2021-06-16,71.46,53319779.0
2021-06-17,68.86,48523025.0
2021-06-18,67.61,44582888.0
2021-06-19,67.61,44582888.0
2021-06-20,67.61,44582888.0
2021-06-21,68.45,30266626.0
2021-06-22,68.96,21564644.0
2021-06-23,69.65,19672705.0
2021-06-24,71.32,23900402.0
2021-06-25,71.55,26727435.0
2021-06-26,71.55,26727435.0
2021-06-27,71.55,26727435.0
2021-06-28,71.51,17660887.0
2021-06-29,69.68,28696913.0
