time,close
2021-03-05,87.03
2021-03-06,87.03
2021-03-07,87.03
2021-03-08,90.03
2021-03-09,88.79
2021-03-10,88.56
2021-03-11,87.47
2021-03-12,88.82
2021-03-13,88.82
2021-03-14,88.82
2021-03-15,87.73
2021-03-16,87.79
2021-03-17,88.84
2021-03-18,90.91
2021-03-19,88.35
2021-03-20,88.35
2021-03-21,88.35
2021-03-22,86.87
2021-03-23,86.67
2021-03-24,87.58
2021-03-25,87.04
2021-03-26,87.81
2021-03-27,87.81
2021-03-28,87.81
2021-03-29,86.68
2021-03-30,89.16
2021-03-31,88.07
2021-04-01,88.31
2021-04-02,88.31
2021-04-03,88.31
2021-04-04,88.31
2021-04-05,88.31
2021-04-06,88.53
2021-04-07,88.82
2021-04-08,88.04
2021-04-09,87.46
2021-04-10,87.46
2021-04-11,87.46
2021-04-12,87.67
2021-04-13,87.32
2021-04-14,88.05
2021-04-15,86.83
2021-04-16,88.12
2021-04-17,88.12
2021-04-18,88.12
2021-04-19,89.14
2021-04-20,85.7
2021-04-21,85.07
2021-04-22,85.45
2021-04-23,85.47
2021-04-24,85.47
2021-04-25,85.47
2021-04-26,87.78
2021-04-27,88.97
2021-04-28,90.82
2021-04-29,91.87
2021-04-30,91.89
2021-05-01,91.89
2021-05-02,91.89
2021-05-03,92.08
2021-05-04,91.03
2021-05-05,93.25
2021-05-06,93.78
2021-05-07,93.93
2021-05-08,93.93
2021-05-09,93.93
2021-05-10,96.03
2021-05-11,95.17
2021-05-12,96.28
2021-05-13,95.62
2021-05-14,97.46
2021-05-15,97.46
2021-05-16,97.46
2021-05-17,97.4
2021-05-18,97.67
2021-05-19,95.92
2021-05-20,96.31
2021-05-21,97.33
2021-05-22,97.33
2021-05-23,97.33
2021-05-24,97.03
2021-05-25,97.26
2021-05-26,96.25
2021-05-27,98.35
2021-05-28,98.53
2021-05-29,98.53
2021-05-30,98.53
2021-05-31,98.01
2021-06-01,99.59
2021-06-02,99.88
2021-06-03,100.39
2021-06-04,99.26
2021-06-05,99.26
2021-06-06,99.26
2021-06-07,100.2
2021-06-08,98.91
2021-06-09,98.1
2021-06-10,98.42
2021-06-11,98.22
2021-06-12,98.22
2021-06-13,98.22
2021-06-14,98.6
2021-06-15,98.54
2021-06-16,97.18
2021-06-17,97.45
2021-06-18,94.23
2021-06-19,94.23
2021-06-20,94.23
2021-06-21,94.64
2021-06-22,94.6
2021-06-23,94.16
2021-06-24,95.46
2021-06-25,96.27
2021-06-26,96.27
2021-06-27,96.27
2021-06-28,93.96
2021-06-29,94.74
2021-06-30,93.66
2021-07-01,95.38
2021-07-02,93.8
2021-07-03,93.8
2021-07-04,93.8
2021-07-05,95.41
2021-07-06,92.66
2021-07-07,91.94
2021-07-08,89.5
2021-07-09,91.97
2021-07-10,91.97
2021-07-11,91.97
2021-07-12,92.17
2021-07-13,90.81
2021-07-14,91.22
2021-07-15,90.94
2021-07-16,89.25
2021-07-17,89.25
2021-07-18,89.25
2021-07-19,85.99
2021-07-20,87.4
2021-07-21,90.29
2021-07-22,90.15
2021-07-23,91.41
2021-07-24,91.41
2021-07-25,91.41
2021-07-26,93.39
2021-07-27,92.51
2021-07-28,91.97
2021-07-29,93.62
2021-07-30,92.87
2021-07-31,92.87
2021-08-01,92.87
2021-08-02,92.49
2021-08-03,93.55
2021-08-04,94.46
2021-08-05,95.14
2021-08-06,97.54
2021-08-07,97.54
2021-08-08,97.54
2021-08-09,97.85
2021-08-10,98.02
2021-08-11,99.28
2021-08-12,98.68
2021-08-13,98.88
2021-08-14,98.88
2021-08-15,98.88
2021-08-16,97.75
2021-08-17,96.17
2021-08-18,97.03
2021-08-19,94.59
2021-08-20,94.66
2021-08-21,94.66
2021-08-22,94.66
2021-08-23,95.66
2021-08-24,95.84
2021-08-25,97.83
2021-08-26,96.84
2021-08-27,96.86
2021-08-28,96.86
2021-08-29,96.86
2021-08-30,96.04
2021-08-31,96.76
2021-09-01,98.06
2021-09-02,97.84
2021-09-03,96.88
2021-09-04,96.88
2021-09-05,96.88
2021-09-06,97.42
2021-09-07,97.76
2021-09-08,96.38
2021-09-09,96.57
2021-09-10,95.71
2021-09-11,95.71
2021-09-12,95.71
2021-09-13,97.48
2021-09-14,96.64
2021-09-15,96.55
2021-09-16,97.55
2021-09-17,96.59
2021-09-18,96.59
2021-09-19,96.59
2021-09-20,92.25
2021-09-21,92.39
2021-09-22,95.15
2021-09-23,97.4
2021-09-24,97.82
2021-09-25,97.82
2021-09-26,97.82
2021-09-27,100.9
2021-09-28,98.62
2021-09-29,100.28
2021-09-30,100.31
2021-10-01,99.4
2021-10-02,99.4
2021-10-03,99.4
2021-10-04,98.02
2021-10-05,101.93
2021-10-06,101.02
2021-10-07,102.65
2021-10-08,102.72
2021-10-09,102.72
2021-10-10,102.72
2021-10-11,102.85
2021-10-12,102.94
2021-10-13,100.83
2021-10-14,101.7
2021-10-15,103.45
2021-10-16,103.45
2021-10-17,103.45
2021-10-18,103.16
2021-10-19,103.12
2021-10-20,103.5
2021-10-21,102.56
2021-10-22,102.75
2021-10-23,102.75
2021-10-24,102.75
2021-10-25,103.39
2021-10-26,103.47
2021-10-27,102.03
2021-10-28,101.8
2021-10-29,102.68
2021-10-30,102.68
2021-10-31,102.68
2021-11-01,104.56
2021-11-02,104.18
2021-11-03,105.06
2021-11-04,103.78
2021-11-05,104.71
2021-11-06,104.71
2021-11-07,104.71
2021-11-08,104.51
2021-11-09,103.63
2021-11-10,104.22
2021-11-11,104.75
2021-11-12,104.05
2021-11-13,104.05
2021-11-14,104.05
2021-11-15,104.61
2021-11-16,103.77
2021-11-17,103.71
2021-11-18,102.49
2021-11-19,99.6
2021-11-20,99.6
2021-11-21,99.6
2021-11-22,100.39
2021-11-23,99.97
2021-11-24,100.04
2021-11-25,100.16
2021-11-26,93.71
2021-11-27,93.71
2021-11-28,93.71
2021-11-29,94.08
2021-11-30,93.8
2021-12-01,95.94
2021-12-02,95.5
2021-12-03,94.85
2021-12-04,94.85
2021-12-05,94.85
2021-12-06,96.8
2021-12-07,98.34
2021-12-08,97.75
2021-12-09,97.37
2021-12-10,96.78
2021-12-11,96.78
2021-12-12,96.78
2021-12-13,95.84
2021-12-14,96.74
2021-12-15,95.95
2021-12-16,97.41
2021-12-17,96.0
2021-12-18,96.0
2021-12-19,96.0
2021-12-20,95.05
2021-12-21,97.61
2021-12-22,98.06
2021-12-23,99.44
2021-12-24,99.35
2021-12-25,99.35
2021-12-26,99.35
2021-12-27,100.07
2021-12-28,100.61
2021-12-29,100.51
2021-12-30,100.52
2021-12-31,100.44
2022-01-01,100.44
2022-01-02,100.44
2022-01-03,101.71
2022-01-04,104.58
2022-01-05,105.01
2022-01-06,106.01
2022-01-07,107.1
2022-01-08,107.1
2022-01-09,107.1
2022-01-10,106.8
2022-01-11,107.1
2022-01-12,108.41
2022-01-13,109.6
2022-01-14,109.13
2022-01-15,109.13
2022-01-16,109.13
2022-01-17,109.42
2022-01-18,108.84
2022-01-19,107.38
2022-01-20,106.87
2022-01-21,104.92
2022-01-22,104.92
2022-01-23,104.92
2022-01-24,100.89
2022-01-25,103.28
2022-01-26,106.21
2022-01-27,107.45
2022-01-28,106.13
2022-01-29,106.13
2022-01-30,106.13
2022-01-31,106.45
2022-02-01,108.81
2022-02-02,109.48
2022-02-03,110.46
2022-02-04,110.24
2022-02-05,110.24
2022-02-06,110.24
2022-02-07,111.6
2022-02-08,114.1
2022-02-09,115.69
2022-02-10,116.13
2022-02-11,114.74
2022-02-12,114.74
2022-02-13,114.74
2022-02-14,110.42
2022-02-15,112.44
2022-02-16,111.1
2022-02-17,109.32
2022-02-18,108.92
2022-02-19,108.92
2022-02-20,108.92
2022-02-21,107.15
2022-02-22,106.44
2022-02-23,105.06
2022-02-24,96.27
2022-02-25,99.64
2022-02-26,99.64
2022-02-27,99.64
2022-02-28,94.0
2022-03-01,87.65
2022-03-02,88.87
2022-03-03,87.99
2022-03-04,81.02
2022-03-05,81.02
2022-03-06,81.02
2022-03-07,77.71
2022-03-08,79.63
2022-03-09,87.26
2022-03-10,84.48
2022-03-11,84.66
2022-03-12,84.66
2022-03-13,84.66
2022-03-14,87.74
2022-03-15,88.19
2022-03-16,93.48
2022-03-17,91.84
2022-03-18,92.04
2022-03-19,92.04
2022-03-20,92.04
2022-03-21,91.7
2022-03-22,93.45
2022-03-23,91.32
2022-03-24,90.15
2022-03-25,89.39
2022-03-26,89.39
2022-03-27,89.39
2022-03-28,89.94
2022-03-29,95.12
2022-03-30,93.01
2022-03-31,90.78
2022-04-01,91.94
2022-04-02,91.94
2022-04-03,91.94
2022-04-04,91.75
2022-04-05,89.78
2022-04-06,86.84
2022-04-07,86.42
2022-04-08,88.53
2022-04-09,88.53
2022-04-10,88.53
2022-04-11,89.13
2022-04-12,87.64
2022-04-13,87.9
2022-04-14,88.63
2022-04-15,88.63
2022-04-16,88.63
2022-04-17,88.63
2022-04-18,88.63
2022-04-19,88.92
2022-04-20,90.68
2022-04-21,91.99
2022-04-22,90.28
2022-04-23,90.28
2022-04-24,90.28
2022-04-25,87.91
2022-04-26,86.02
2022-04-27,85.28
2022-04-28,84.87
2022-04-29,86.26
2022-04-30,86.26
2022-05-01,86.26
2022-05-02,84.55
2022-05-03,86.82
2022-05-04,85.48
2022-05-05,84.21
2022-05-06,82.84
2022-05-07,82.84
2022-05-08,82.84
2022-05-09,81.08
2022-05-10,81.99
2022-05-11,84.33
2022-05-12,84.11
2022-05-13,85.82
2022-05-14,85.82
2022-05-15,85.82
2022-05-16,85.52
2022-05-17,87.57
2022-05-18,87.25
2022-05-19,87.3
2022-05-20,87.17
2022-05-21,87.17
2022-05-22,87.17
2022-05-23,89.25
2022-05-24,89.38
2022-05-25,90.62
2022-05-26,91.82
2022-05-27,92.2
2022-05-28,92.2
2022-05-29,92.2
2022-05-30,93.19
2022-05-31,91.75
2022-06-01,91.03
2022-06-02,90.97
2022-06-03,90.38
2022-06-04,90.38
2022-06-05,90.38
2022-06-06,92.31
2022-06-07,91.38
2022-06-08,90.73
2022-06-09,89.28
2022-06-10,83.77
2022-06-11,83.77
2022-06-12,83.77
2022-06-13,81.18
2022-06-14,82.02
2022-06-15,84.08
2022-06-16,82.04
2022-06-17,83.25
2022-06-18,83.25
2022-06-19,83.25
2022-06-20,85.51
2022-06-21,86.47
2022-06-22,86.25
2022-06-23,82.4
2022-06-24,83.93
2022-06-25,83.93
2022-06-26,83.93
2022-06-27,83.95
2022-06-28,84.12
2022-06-29,82.77
2022-06-30,80.05
2022-07-01,79.73
2022-07-02,79.73
2022-07-03,79.73
2022-07-04,79.47
2022-07-05,76.58
2022-07-06,75.92
2022-07-07,78.48
2022-07-08,79.79
2022-07-09,79.79
2022-07-10,79.79
2022-07-11,77.92
2022-07-12,76.91
2022-07-13,75.74
2022-07-14,73.04
2022-07-15,74.02
2022-07-16,74.02
2022-07-17,74.02
2022-07-18,75.58
2022-07-19,78.74
2022-07-20,78.03
2022-07-21,77.97
2022-07-22,76.63
2022-07-23,76.63
2022-07-24,76.63
2022-07-25,77.89
2022-07-26,77.21
2022-07-27,78.17
2022-07-28,78.36
2022-07-29,80.03
2022-07-30,80.03
2022-07-31,80.03
2022-08-01,79.49
2022-08-02,79.8
2022-08-03,81.25
2022-08-04,81.8
2022-08-05,82.8
2022-08-06,82.8
2022-08-07,82.8
2022-08-08,83.03
2022-08-09,82.87
2022-08-10,83.71
2022-08-11,84.0
2022-08-12,85.03
2022-08-13,85.03
2022-08-14,85.03
2022-08-15,84.61
2022-08-16,84.92
2022-08-17,83.79
2022-08-18,83.45
2022-08-19,81.24
2022-08-20,81.24
2022-08-21,81.24
2022-08-22,79.2
2022-08-23,79.72
2022-08-24,79.66
2022-08-25,79.24
2022-08-26,77.76
2022-08-27,77.76
2022-08-28,77.76
2022-08-29,77.83
2022-08-30,78.9
2022-08-31,79.11
2022-09-01,77.86
2022-09-02,80.29
2022-09-03,80.29
2022-09-04,80.29
2022-09-05,78.6
2022-09-06,79.18
2022-09-07,78.83
2022-09-08,81.32
2022-09-09,83.92
2022-09-10,83.92
2022-09-11,83.92
2022-09-12,86.79
2022-09-13,85.84
2022-09-14,86.2
2022-09-15,88.0
2022-09-16,86.35
2022-09-17,86.35
2022-09-18,86.35
2022-09-19,86.32
2022-09-20,85.54
2022-09-21,85.18
2022-09-22,86.02
2022-09-23,83.06
2022-09-24,83.06
2022-09-25,83.06
2022-09-26,82.23
2022-09-27,80.49
2022-09-28,78.87
2022-09-29,77.07
2022-09-30,78.52
2022-10-01,78.52
2022-10-02,78.52
2022-10-03,79.36
2022-10-04,82.99
2022-10-05,81.09
2022-10-06,80.2
2022-10-07,79.72
2022-10-08,79.72
2022-10-09,79.72
2022-10-10,79.72
2022-10-11,78.76
2022-10-12,78.31
2022-10-13,80.53
2022-10-14,81.33
2022-10-15,81.33
2022-10-16,81.33
2022-10-17,82.84
2022-10-18,84.08
2022-10-19,84.13
2022-10-20,84.99
2022-10-21,85.03
2022-10-22,85.03
2022-10-23,85.03
2022-10-24,86.49
2022-10-25,87.18
2022-10-26,87.05
2022-10-27,87.58
2022-10-28,87.45
2022-10-29,87.45
2022-10-30,87.45
2022-10-31,87.5
2022-11-01,88.16
2022-11-02,88.16
2022-11-03,89.15
2022-11-04,91.04
2022-11-05,91.04
2022-11-06,91.04
2022-11-07,91.49
2022-11-08,91.58
2022-11-09,90.72
2022-11-10,90.85
2022-11-11,91.13
2022-11-12,91.13
2022-11-13,91.13
2022-11-14,91.78
2022-11-15,92.75
2022-11-16,92.19
2022-11-17,92.19
2022-11-18,93.58
2022-11-19,93.58
2022-11-20,93.58
2022-11-21,93.31
2022-11-22,94.28
2022-11-23,94.46
2022-11-24,95.07
2022-11-25,95.33
2022-11-26,95.33
2022-11-27,95.33
2022-11-28,94.08
2022-11-29,94.93
2022-11-30,94.92
2022-12-01,93.46
2022-12-02,93.8
2022-12-03,93.8
2022-12-04,93.8
2022-12-05,93.55
2022-12-06,93.42
2022-12-07,92.77
2022-12-08,92.46
2022-12-09,93.3
2022-12-10,93.3
2022-12-11,93.3
2022-12-12,92.86
2022-12-13,94.16
2022-12-14,93.73
2022-12-15,91.19
2022-12-16,92.87
2022-12-17,92.87
2022-12-18,92.87
2022-12-19,92.69
2022-12-20,95.03
2022-12-21,96.54
2022-12-22,96.18
2022-12-23,96.31
2022-12-24,96.31
2022-12-25,96.31
2022-12-26,96.31
2022-12-27,96.52
2022-12-28,96.15
2022-12-29,96.61
2022-12-30,95.86
2022-12-31,95.86
2023-01-01,95.86
2023-01-02,97.81
2023-01-03,99.71
2023-01-04,102.77
2023-01-05,103.05
2023-01-06,104.09
2023-01-07,104.09
2023-01-08,104.09
2023-01-09,104.01
2023-01-10,103.95
2023-01-11,103.65
2023-01-12,104.87
2023-01-13,105.36
2023-01-14,105.36
2023-01-15,105.36
2023-01-16,105.11
2023-01-17,104.96
2023-01-18,105.31
2023-01-19,103.67
2023-01-20,104.84
2023-01-21,104.84
2023-01-22,104.84
2023-01-23,105.66
2023-01-24,106.56
2023-01-25,106.4
2023-01-26,108.46
2023-01-27,109.18
2023-01-28,109.18
2023-01-29,109.18
2023-01-30,109.21
2023-01-31,111.13
2023-02-01,112.37
2023-02-02,111.63
2023-02-03,111.69
2023-02-04,111.69
2023-02-05,111.69
2023-02-06,111.04
2023-02-07,112.22
2023-02-08,113.14
2023-02-09,114.62
2023-02-10,112.97
2023-02-11,112.97
2023-02-12,112.97
2023-02-13,113.59
2023-02-14,114.23
2023-02-15,113.96
2023-02-16,116.91
2023-02-17,116.6
2023-02-18,116.6
2023-02-19,116.6
2023-02-20,115.87
2023-02-21,115.76
2023-02-22,113.35
2023-02-23,114.7
2023-02-24,113.78
2023-02-25,113.78
2023-02-26,113.78
2023-02-27,116.31
2023-02-28,118.34
2023-03-01,116.28
2023-03-02,115.98
2023-03-03,118.02
2023-03-04,118.02
2023-03-05,118.02
2023-03-06,119.28
2023-03-07,117.57
2023-03-08,118.12
2023-03-09,116.41
2023-03-10,112.0
2023-03-11,112.0
2023-03-12,112.0
2023-03-13,104.46
2023-03-14,107.6
2023-03-15,98.56
2023-03-16,99.7
2023-03-17,96.99
2023-03-18,96.99
2023-03-19,96.99
2023-03-20,98.9
2023-03-21,103.64
2023-03-22,102.92
2023-03-23,100.58
2023-03-24,95.94
2023-03-25,95.94
2023-03-26,95.94
2023-03-27,97.56
2023-03-28,98.44
2023-03-29,100.36
2023-03-30,102.21
2023-03-31,101.95
2023-04-01,101.95
2023-04-02,101.95
2023-04-03,102.21
2023-04-04,102.3
2023-04-05,101.67
2023-04-06,103.9
2023-04-07,103.9
2023-04-08,103.9
2023-04-09,103.9
2023-04-10,103.9
2023-04-11,103.85
2023-04-12,104.51
2023-04-13,104.68
2023-04-14,108.18
2023-04-15,108.18
2023-04-16,108.18
2023-04-17,106.31
2023-04-18,108.38
2023-04-19,109.47
2023-04-20,108.3
2023-04-21,107.74
2023-04-22,107.74
2023-04-23,107.74
2023-04-24,107.82
2023-04-25,104.91
2023-04-26,104.31
2023-04-27,105.62
2023-04-28,103.54
2023-04-29,103.54
2023-04-30,103.54
2023-05-01,103.54
2023-05-02,101.08
2023-05-03,100.87
2023-05-04,99.19
2023-05-05,102.3
2023-05-06,102.3
2023-05-07,102.3
2023-05-08,103.39
2023-05-09,102.85
2023-05-10,102.11
2023-05-11,102.29
2023-05-12,103.22
2023-05-13,103.22
2023-05-14,103.22
2023-05-15,103.14
2023-05-16,102.72
2023-05-17,103.13
2023-05-18,104.17
2023-05-19,104.37
2023-05-20,104.37
2023-05-21,104.37
2023-05-22,104.0
2023-05-23,104.37
2023-05-24,101.87
2023-05-25,102.25
2023-05-26,102.87
2023-05-27,102.87
2023-05-28,102.87
2023-05-29,102.13
2023-05-30,100.35
2023-05-31,98.4
2023-06-01,100.25
2023-06-02,102.94
2023-06-03,102.94
2023-06-04,102.94
2023-06-05,101.95
2023-06-06,102.91
2023-06-07,103.12
2023-06-08,103.88
2023-06-09,103.0
2023-06-10,103.0
2023-06-11,103.0
2023-06-12,103.13
2023-06-13,103.51
2023-06-14,105.12
2023-06-15,104.13
2023-06-16,104.97
2023-06-17,104.97
2023-06-18,104.97
2023-06-19,105.22
2023-06-20,104.88
2023-06-21,105.73
2023-06-22,103.86
2023-06-23,101.97
2023-06-24,101.97
2023-06-25,101.97
2023-06-26,102.54
2023-06-27,103.88
2023-06-28,104.59
2023-06-29,106.12
2023-06-30,107.35
