time,close,Volume
2018-03-06,2728.12,2080635490
2018-03-07,2726.8,2204997480
2018-03-08,2738.97,2047404580
2018-03-09,2786.57,2195651360
2018-03-12,2783.02,2157969180
2018-03-13,2765.31,2353889420
2018-03-14,2749.48,2179975830
2018-03-15,2747.33,1998737400
2018-03-16,2752.01,3459192700
2018-03-19,2712.92,2191394840
2018-03-20,2716.94,2088202410
2018-03-21,2711.93,2074883960
2018-03-22,2643.69,2492921030
2018-03-23,2588.26,2558217930
2018-03-26,2658.55,2434497990
2018-03-27,2612.62,2501316080
2018-03-28,2605,2574191550
2018-03-29,2640.87,2348028810
2018-04-02,2581.88,2468994070
2018-04-03,2614.45,2169555250
2018-04-04,2644.69,2220731180
2018-04-05,2662.84,2008036350
2018-04-06,2604.47,2187111870
2018-04-09,2613.16,1923050590
2018-04-10,2656.87,2132599580
2018-04-11,2642.19,1788526150
2018-04-12,2663.99,1922966390
2018-04-13,2656.3,1823268890
2018-04-16,2677.84,1866870480
2018-04-17,2706.39,1925630580
2018-04-18,2708.64,1965630370
2018-04-19,2693.13,2168636680
2018-04-20,2670.14,2308509070
2018-04-23,2670.29,1858105240
2018-04-24,2634.56,2413969100
2018-04-25,2639.4,2203579980
2018-04-26,2666.94,2543293990
2018-04-27,2669.91,2104565440
2018-04-30,2648.05,2335651560
2018-05-01,2654.8,2185437870
2018-05-02,2635.67,2303620160
2018-05-03,2629.73,2395693080
2018-05-04,2663.42,1915006740
2018-05-07,2672.63,1911248450
2018-05-08,2671.92,2106585850
2018-05-09,2697.79,2083097630
2018-05-10,2723.07,1835353790
2018-05-11,2727.72,1796034170
2018-05-14,2730.13,1820433210
2018-05-15,2711.45,1964096380
2018-05-16,2722.46,1844279670
2018-05-17,2720.13,1863613030
2018-05-18,2712.97,1956929150
2018-05-21,2733.01,1789869040
2018-05-22,2724.44,1907818880
2018-05-23,2733.29,2030186160
2018-05-24,2727.76,1965051550
2018-05-25,2721.33,1683086480
2018-05-29,2689.86,2250972370
2018-05-30,2724.01,2032100560
2018-05-31,2705.27,2746987200
2018-06-01,2734.62,1995116170
2018-06-04,2746.87,1974155390
2018-06-05,2748.8,1982320690
2018-06-06,2772.35,2130321310
2018-06-07,2770.37,2139133020
2018-06-08,2779.03,1813371530
2018-06-11,2782,1917077610
2018-06-12,2786.85,1989893990
2018-06-13,2775.63,2422913940
2018-06-14,2782.49,2271012000
2018-06-15,2779.66,3501178300
2018-06-18,2773.75,2029883490
2018-06-19,2762.59,2214221500
2018-06-20,2767.32,2184211750
2018-06-21,2749.76,2149437120
2018-06-22,2754.88,2887234500
2018-06-25,2717.07,2404385040
2018-06-26,2723.06,2209004200
2018-06-27,2699.63,2277333140
2018-06-28,2716.31,2123739790
2018-06-29,2718.37,2247611940
2018-07-02,2726.71,1774974650
2018-07-03,2713.22,1148652870
2018-07-05,2736.61,1709735880
2018-07-06,2759.82,1570610300
2018-07-09,2784.17,1859165480
2018-07-10,2793.84,1743427930
2018-07-11,2774.02,1806015300
2018-07-12,2798.29,1862928000
2018-07-13,2801.31,1757998400
2018-07-16,2798.43,1791632450
2018-07-17,2809.55,1848700380
2018-07-18,2815.62,1946267160
2018-07-19,2804.49,2110255100
2018-07-20,2801.83,2082882090
2018-07-23,2806.98,1863978310
2018-07-24,2820.4,2183986780
2018-07-25,2846.07,2288128260
2018-07-26,2837.44,2578242520
2018-07-27,2818.82,2343658700
2018-07-30,2802.6,2240038040
2018-07-31,2816.29,2449761060
2018-08-01,2813.36,2200609140
2018-08-02,2827.22,2040386960
2018-08-03,2840.35,1829936670
2018-08-06,2850.4,1755402890
2018-08-07,2858.45,1792641160
2018-08-08,2857.7,1624654640
2018-08-09,2853.58,1670803070
2018-08-10,2833.28,1817775080
2018-08-13,2821.93,1852090900
2018-08-14,2839.96,1733260850
2018-08-15,2818.37,2170175040
2018-08-16,2840.69,1990092030
2018-08-17,2850.13,1897228860
2018-08-20,2857.05,1673590010
2018-08-21,2862.96,1897094700
2018-08-22,2861.82,1583705460
2018-08-23,2856.98,1653913650
2018-08-24,2874.69,1675497530
2018-08-27,2896.74,2055945920
2018-08-28,2897.52,1788301630
2018-08-29,2914.04,1761496010
2018-08-30,2901.13,1725979530
2018-08-31,2901.52,1806136650
2018-09-04,2896.72,1952726440
2018-09-05,2888.6,2277718450
2018-09-06,2878.05,2025172930
2018-09-07,2871.68,1942169500
2018-09-10,2877.13,1762586060
2018-09-11,2887.89,1880844230
2018-09-12,2888.92,2063572610
2018-09-13,2904.18,2167357830
2018-09-14,2904.98,1896515780
2018-09-17,2888.8,1855645860
2018-09-18,2904.31,1947735430
2018-09-19,2907.95,1942348470
2018-09-20,2930.75,2102348030
2018-09-21,2929.67,3900792000
2018-09-24,2919.37,2105481490
2018-09-25,2915.56,2034744660
2018-09-26,2905.97,2053175000
2018-09-27,2914,1803057920
2018-09-28,2913.98,2193939790
2018-10-01,2924.59,2148843590
2018-10-02,2923.43,2060042940
2018-10-03,2925.51,2101579720
2018-10-04,2901.61,2105861180
2018-10-05,2885.57,2091494760
2018-10-08,2884.43,2013126780
2018-10-09,2880.34,2136559730
2018-10-10,2785.68,2895006300
2018-10-11,2728.37,3309534700
2018-10-12,2767.13,2665303070
2018-10-15,2750.79,2023151750
2018-10-16,2809.92,2137274740
2018-10-17,2809.21,2120418820
2018-10-18,2768.78,2330696320
2018-10-19,2767.78,2467481150
2018-10-22,2755.88,2219051310
2018-10-23,2740.69,2810569400
2018-10-24,2656.1,3140536400
2018-10-25,2705.57,3062113900
2018-10-26,2658.69,3296391600
2018-10-29,2641.25,2965732000
2018-10-30,2682.63,3337205300
2018-10-31,2711.74,3254301600
2018-11-01,2740.37,2791011600
2018-11-02,2723.06,2848403400
2018-11-05,2738.31,2194666740
2018-11-06,2755.45,2102933250
2018-11-07,2813.89,2449056050
2018-11-08,2806.83,2264117520
2018-11-09,2781.01,2507593530
2018-11-12,2726.22,2439374450
2018-11-13,2722.18,2355351200
2018-11-14,2701.58,2669619740
2018-11-15,2730.2,2723521900
2018-11-16,2736.27,2693966900
2018-11-19,2690.73,2528464110
2018-11-20,2641.89,2887815900
2018-11-21,2649.93,2052551180
2018-11-23,2632.56,996600640
2018-11-26,2673.45,2223763990
2018-11-27,2682.17,2164783700
2018-11-28,2743.79,2464243920
2018-11-29,2737.76,2102760320
2018-11-30,2760.17,3061710900
2018-12-03,2790.37,2752398100
2018-12-04,2700.06,2990888300
2018-12-06,2695.95,3220645200
2018-12-07,2633.08,2607989520
2018-12-10,2637.72,2521728990
2018-12-11,2636.78,2354563430
2018-12-12,2651.07,2473051770
2018-12-13,2650.54,2364352580
2018-12-14,2599.95,2536288490
2018-12-17,2545.94,2879374600
2018-12-18,2546.16,2748353400
2018-12-19,2506.96,3383318600
2018-12-20,2467.42,3622684000
2018-12-21,2416.62,4946860700
2018-12-24,2351.1,1724366730
2018-12-26,2467.7,2731627200
