time,close,Volume
2024-02-29,55.380001,3837416
2024-03-01,56.150002,2517235
2024-03-04,57.27,3111764
2024-03-05,57.240002,1968996
2024-03-06,57.27,2614268
2024-03-07,58.389999,3758442
2024-03-08,58.93,2857525
2024-03-11,59.049999,2759877
2024-03-12,59.709999,4012391
2024-03-13,60.950001,4745114
2024-03-14,60.25,3209386
2024-03-15,61.209999,8949165
2024-03-18,61.360001,2282031
2024-03-19,62,2947725
2024-03-20,61.93,2885055
2024-03-21,62.639999,3666581
2024-03-22,62.799999,2715480
2024-03-25,62.490002,2176630
2024-03-26,64.309998,3717066
2024-03-27,64.669998,2891033
2024-03-28,65.860001,3467964
2024-04-02,65.419998,2995647
2024-04-03,66.529999,3081188
2024-04-04,67.160004,2583051
2024-04-05,66.550003,2913205
2024-04-08,66.989998,1847356
2024-04-09,66.639999,2233616
2024-04-10,66.730003,2452350
2024-04-11,65.510002,3214765
2024-04-12,65.360001,2351756
2024-04-15,65.769997,2592068
2024-04-16,63.830002,3485230
2024-04-17,64.150002,2277500
2024-04-18,65.459999,2716710
2024-04-19,65.43,2722009
2024-04-22,66.620003,2691459
2024-04-23,68.050003,3112172
2024-04-24,67.730003,3367663
2024-04-25,68.360001,3638561
2024-04-26,67.010002,3211049
2024-04-29,67.720001,2454535
2024-04-30,67.610001,2349914
2024-05-02,67.449997,1771056
2024-05-03,67.639999,1775234
2024-05-06,68.230003,1067014
2024-05-07,69.599998,2449417
2024-05-08,69.940002,2043377
2024-05-09,70.610001,1688075
2024-05-10,71.199997,2520057
2024-05-13,71.629997,1870517
2024-05-14,71.519997,1763827
2024-05-15,71.75,1803259
2024-05-16,71.610001,1340519
2024-05-17,72.309998,2796769
2024-05-20,72.900002,2085075
2024-05-21,68.339996,4197847
2024-05-22,67.519997,1611847
2024-05-23,67.089996,1593552
2024-05-24,67.209999,1333372
2024-05-27,67.059998,962501
2024-05-28,67.790001,1390311
2024-05-29,66.93,1873775
2024-05-30,67.790001,1654206
2024-05-31,67.699997,3289110
2024-06-03,68.059998,1415332
2024-06-04,66.830002,2450741
2024-06-05,66.230003,1613978
2024-06-06,66.849998,2181388
2024-06-07,66.370003,2120025
2024-06-10,63.209999,7509856
2024-06-11,60.75,6746748
2024-06-12,61.82,4627597
2024-06-13,60,5973973
2024-06-14,58.41,8617206
2024-06-17,59.139999,4341390
2024-06-18,59.459999,2718136
2024-06-19,58.709999,2947548
2024-06-20,60.110001,2735541
2024-06-21,59.330002,6377244
2024-06-24,61.27,3799351
2024-06-25,60.560001,3411239
2024-06-26,60.25,3252961
2024-06-27,60.02,3437993
2024-06-28,59.529999,4476230
2024-07-01,61.669998,4655869
2024-07-02,61.23,2578874
2024-07-03,62.73,3555561
2024-07-04,63.919998,2798016
2024-07-05,63.66,2358461
2024-07-08,62.540001,3007412
2024-07-09,61.07,3863035
2024-07-10,61.619999,1924593
2024-07-11,62.02,1692308
2024-07-12,62.439999,1800462
2024-07-15,62.740002,1580214
2024-07-16,62.57,1353639
2024-07-17,63.029999,1890688
2024-07-18,63.650002,2131235
2024-07-19,63.049999,2758555
2024-07-22,64.529999,2579090
2024-07-23,64.690002,2555763
2024-07-24,64.080002,2674629
2024-07-25,64.559998,2229646
2024-07-26,64.459999,1721058
2024-07-29,63.91,1857337
2024-07-30,64.239998,1455532
2024-07-31,63.459999,2630196
2024-08-01,61.459999,3792758
2024-08-02,59.66,4648756
2024-08-05,58.599998,4847967
2024-08-06,57.830002,3470163
2024-08-07,59.459999,3846128
2024-08-08,59.419998,1704485
2024-08-09,59.25,1725418
2024-08-12,59.25,1361369
2024-08-13,59.27,1408935
2024-08-14,59.75,1798601
2024-08-15,60.470001,1901263
2024-08-16,61.119999,1845643
2024-08-19,61.360001,1402256
2024-08-20,60.91,1388031
2024-08-21,61.18,1415680
2024-08-22,61.080002,1219696
2024-08-23,61.419998,1539381
2024-08-26,61.450001,824515
2024-08-27,61.990002,1394488
2024-08-28,61.880001,1194154
2024-08-29,62.110001,1482081
2024-08-30,62.580002,2283144
2024-09-02,62.43,868046
2024-09-03,61.68,2131707
2024-09-04,61.92,1702441
2024-09-05,63.610001,2748287
2024-09-06,62.18,2823213
2024-09-09,62.57,1689491
2024-09-10,62.18,1531845
2024-09-11,62.61,1731219
2024-09-12,63.47,2425097
2024-09-13,63.37,1562486
2024-09-16,63.29,1078696
2024-09-17,64.45,2197849
2024-09-18,64.15,1495272
2024-09-19,65.17,2272187
2024-09-20,64.78,4555256
2024-09-23,62.41,3820413
2024-09-24,62.82,1969233
2024-09-25,62.31,1645527
2024-09-26,63.24,2172542
2024-09-27,63.3,2468619
2024-09-30,61.55,3401241
2024-10-01,61.14,3016067
2024-10-02,60.96,1856508
2024-10-03,60.09,2721746
2024-10-04,60.86,3156894
2024-10-07,61.81,2118029
2024-10-08,61.9,1697615
2024-10-09,62.1,1933761
