time,close,Volume
2024-02-05,2579.99742,28745128
2024-02-06,2543.33079,28059928
2024-02-07,2562.330771,14585714
2024-02-08,2526.66414,22441222
2024-02-09,2521.664145,16220716
2024-02-13,2560.664106,18625218
2024-02-14,2567.330766,19306519
2024-02-15,2589.99741,23215523
2024-02-16,2672.997327,31935031
2024-02-19,2728.330605,24306924
2024-02-20,2689.330644,27572427
2024-02-21,2666.997333,17833817
2024-02-22,2690.330643,16538716
2024-02-26,2733.3306,25747225
2024-02-27,2802.663864,33439533
2024-02-28,2769.99723,29047529
2024-02-29,2781.330552,24951624
2024-03-01,2816.66385,19944019
2024-03-04,2820.330513,19421119
2024-03-05,2874.330459,24074124
2024-03-06,2924.330409,26746226
2024-03-07,2972.663694,31495231
2024-03-08,3038.663628,39551139
2024-03-11,2923.997076,42949842
2024-03-12,2862.663804,33156933
2024-03-13,2878.663788,22942822
2024-03-14,2870.663796,17820617
2024-03-15,2835.663831,32307332
2024-03-18,2895.663771,22277422
2024-03-19,2892.330441,44046044
2024-03-21,2970.663696,35923535
2024-03-22,3031.663635,38850938
2024-03-25,2983.663683,22772722
2024-03-26,2975.663691,17565317
2024-03-27,3020.330313,31944331
2024-03-28,2943.997056,24983424
2024-03-29,2969.663697,15597015
2024-04-01,2866.330467,22038322
2024-04-02,2862.997137,21350421
2024-04-03,2917.997082,27540927
2024-04-04,2948.663718,21564321
2024-04-05,2913.663753,21520821
2024-04-08,2950.663716,16887016
2024-04-09,2965.997034,14677814
2024-04-10,2947.330386,11478011
2024-04-11,3013.996986,29274629
2024-04-12,2987.330346,19201819
2024-04-15,2978.997021,14060114
2024-04-16,2875.997124,27259827
2024-04-17,2850.330483,20652620
2024-04-18,2870.997129,19100119
2024-04-19,2845.330488,24234024
2024-04-22,2899.663767,21906921
2024-04-23,2928.997071,16869316
2024-04-24,2953.33038,16340416
2024-04-25,2931.997068,13350613
2024-04-26,2928.997071,18508518
2024-04-30,2993.33034,21614121
2024-05-01,2997.997002,20541320
2024-05-02,2956.66371,14352914
2024-05-07,2968.997031,12602712
2024-05-08,2933.663733,12285612
2024-05-09,2970.997029,13459213
2024-05-10,2999.997,19643719
2024-05-13,3034.663632,19163419
2024-05-14,3052.996947,18350718
2024-05-15,3067.663599,26909126
2024-05-16,3133.3302,48197748
2024-05-17,3240.996759,42389442
2024-05-20,3289.663377,26994326
2024-05-21,3289.99671,21675621
2024-05-22,3274.330059,20788820
2024-05-23,3263.33007,20640620
2024-05-24,3262.996737,14723414
2024-05-27,3307.996692,14221214
2024-05-28,3368.329965,24769524
2024-05-29,3346.66332,22220422
2024-05-30,3348.329985,24354024
2024-05-31,3429.99657,37460137
2024-06-03,3481.663185,19815319
2024-06-04,3446.66322,22043722
2024-06-05,3363.32997,22741522
2024-06-06,3386.66328,16944616
2024-06-07,3394.996605,12983112
